ID;Beneficio;Compra;Acidez;AcidoCitrico;pH;CloruroSodico;Densidad;Azucar;Sulfatos;Alcohol;Etiqueta;CalifProductor;Clasificacion;Region;PrecioBotella
868;415;1;0,24;-0,41;8,61;0,06;0,994;8,6;0,31;9,3;R;1;**;1;3,77
14197;415;1;0,31;3,2;7,82;0,04;1,04023;7;0,88;10;R;2;*;2;3,42
10693;415;1;-1,2;-0,31;8,77;0,044;0,94923;12,2;-0,45;12,5;R;3;?;1;1,07
2344;415;1;-2,15;0,2;7,73;0,486;0,98456;7,5;-0,08;9,4;R;3;*;2;3,43
11679;415;1;0,18;-0,07;8,52;-0,148;0,99199;5,6;0,68;15,7;M;1;***;1;1,51
7417;415;1;0,6;-1,55;7,41;0,017;0,96743;7,2;0,64;9,7;R;1;*;3;1,61
7032;415;1;1,01;0,33;8,81;-0,293;0,97748;10,2;0,56;15,9;R;2;*;1;1,3
3219;414;1;0,32;-1,09;7,87;-0,262;1,02421;6,6;0,37;17,5;R;1;**;2;1,13
1485;414;1;0,26;0,45;7,93;-0,377;0,99215;15,2;0,56;16;R;4;**;3;1
14620;414;1;1,51;1,07;8,27;0,271;0,96993;12,1;-0,85;13,1;M;2;***;2;2,52
839;414;1;0,32;-0,38;8,27;0,023;0,96552;12,1;1,49;12,7;M;2;*;3;2,4
12892;414;1;1,55;0,3;7,85;0,601;0,99623;7,8;0,58;11,7;R;2;**;2;3,18
15272;414;1;0,13;1,1;7,96;0,05;1,02387;7,5;1,48;10,1;R;2;**;3;4,16
10454;414;1;1,6;-1,21;8,19;0,036;0,9962;4,7;0,34;10,5;R;3;**;1;2,02
4246;413;1;0,43;0,23;8,02;0,054;0,9939;3,5;1,66;15;B;2;*;3;4
12610;413;1;0,305;-0,75;8,53;0,059;1,00454;7,6;0,52;11,5;r;3;****;3;4,45
4855;413;1;0,37;1,54;7,82;0,833;1,00954;11;1,6;18,8;r;3;*;3;1,22
14898;413;1;0,33;0,16;8,32;-0,522;0,9917;8,9;1,95;9,4;M;0;**;3;1,91
6485;413;1;0,04;1,96;8,06;-0,043;0,98194;10,1;0,66;11,1;m;5;?;3;1
5383;413;1;1,07;0,37;8,06;0,169;1,02876;1,8;;9,4;R;3;?;2;3,59
7358;413;1;0,25;0,32;8,21;0,424;0,98556;8,8;1,9;9,6;R;2;**;3;2,03
2274;413;1;-0,21;2,49;7,74;0,04;0,98374;8,1;2,35;8,8;R;3;*;2;3,01
1156;412;1;0,2;0,3;8,25;0,046;0,95935;11,4;;16,6;M;1;**;3;1,9
1390;412;1;0,15;1,67;8,01;-0,374;0,9913;7,9;0,27;15,7;M;1;*;3;5,76
9184;411;1;-0,68;0,28;8,68;0,361;1,08327;9,4;0,59;12;R;2;*;1;2,76
11554;411;1;1,29;-0,12;8,39;0,041;0,94154;11,2;1,71;11,7;M;3;***;1;2,07
11674;411;1;0,46;0,85;8,75;-0,202;0,99445;13,1;-0,97;14;R;2;**;3;3,31
16054;411;1;0,46;1,84;7,56;0,414;0,99702;6,8;-0,97;8,5;R;5;*;2;3,55
10118;410;1;0,17;-2,04;7,77;-0,283;0,991;8,4;0,92;9,6;r;3;***;1;1,79
8935;410;1;0,485;0,29;8,39;0,026;0,9918;6;1,38;12,4;R;4;**;2;2,07
115;410;1;-0,83;-0,43;8,03;-0,137;0,992;13;0,17;13,7;m;1;?;1;2,09
5339;410;1;-0,05;1,39;8,33;0,029;0,98994;7,7;-0,9;10,1;R;1;**;2;2,32
6161;410;1;0,72;-0,79;8,41;0,337;0,9927;8,4;1,4;11,8;M;5;**;1;3,95
14004;410;1;-0,34;0,78;8,26;0,076;0,99622;12,3;1,95;13,2;m;2;?;1;2,92
11737;410;1;-0,47;0,84;7,73;0,731;1,0002;10,2;0,5;11,7;r;4;***;3;2,76
14914;409;1;-2,75;0,37;7,92;0,602;0,99973;6,4;1,04;11,4;r;2;***;1;1,01
9031;409;1;0,21;1,51;8,71;-0,349;0,9862;6,1;0,57;10;M;3;***;3;5,03
2533;409;1;0,27;0,55;7,77;-0,23;1,04612;6;2,05;105;b;3;*;2;1,66
13342;409;1;0,33;1,27;8,1;0,028;0,9937;9,7;1,27;9,9;B;0;***;2;4,53
9165;409;1;-0,14;0,5;7,56;-0,46;0,99428;9,2;2,46;16,3;M;1;*;1;1,9
10940;409;1;0,19;-2,97;7,48;0,038;0,99546;12;0,63;12,3;R;2;**;1;2,12
11218;409;1;0,285;0,32;8,2;0,378;1,0089;12,6;0,64;13,2;B;3;**;1;4,72
848;409;1;1,24;1,06;7,98;0,033;1,01979;11,9;0,47;139;R;2;**;1;1
12375;409;1;0,2;-1,74;9;0,048;0,9966;10;0,5;10,7;R;4;*;1;5,11
13601;409;1;0,06;0,49;7,68;0,045;0,9957;5,4;0,4;9;R;3;**;2;1,84
13238;408;1;-1,17;0,96;7,86;-0,413;0,98871;10,3;0,92;11,3;R;1;?;3;1
4778;408;1;-0,01;0,28;8,2;0,042;0,99166;9,1;-2,1;17,8;R;3;**;2;1,66
15303;408;1;-0,75;0,83;7,95;0,048;0,94668;4,6;0,45;11,4;R;3;**;2;6,4
1832;408;1;-0,18;-0,44;7,75;0,066;0,9992;8,8;0,43;112;R;2;**;1;1,82
14757;407;1;0,22;0,34;8,14;0,023;0,97857;12,5;0,7;13,2;R;2;**;2;1,66
10467;407;1;-0,43;-0,2;8,49;0,063;0,95053;7,7;0,78;10;M;7;**;2;6,53
475;407;1;0,6;0,22;7,89;0,08;0,99613;1,7;0,49;5,9;R;4;**;1;2,75
12954;407;1;0,16;0,36;7,83;0,835;1,03316;4,9;0,34;10,2;M;3;**;3;1,56
10194;407;1;0,17;-0,07;7,92;999;0,97754;10;;10,3;R;3;**;1;5,23
7637;407;1;0,4;0,24;7,47;0,058;0,96363;5,4;;10,4;R;3;***;1;1,43
743;407;1;0,43;-0,31;8,71;0,032;0,9922;8,8;-0,5;9,8;M;2;?;3;6,01
118;407;1;0,24;0,31;8,56;0,05;0,94955;6,3;0,53;10,4;m;3;?;3;2,02
7495;407;1;-2,67;3,34;8,27;0,06;0,9982;7,1;1,36;15,2;R;3;**;3;1
11429;407;1;0,22;0,32;8,04;0,045;0,99135;7,4;0,5;11,3;M;3;**;2;2,04
5934;407;1;-0,31;0,37;8,17;0,043;0,98216;6;1,33;-1,7;M;2;**;3;4,23
8808;406;1;1,15;0,21;8,41;0,117;1,07586;7,9;1,84;8,5;R;3;**;3;4,33
5798;406;1;0,3;1,55;8,26;-0,396;1,01685;6,3;-0,78;7,3;B;2;**;3;4,56
1765;406;1;-0,23;-0,54;7,98;0,048;0,9948;8,4;0,3;14,2;B;2;**;3;5,05
6327;406;1;0,67;-0,34;8,05;0,027;1,04107;8,5;0,4;13,2;M;1;**;2;4,05
12948;406;1;0,29;1,64;8,71;0,04;0,99736;7,5;-0,6;7,8;B;2;****;;1,63
5279;406;1;2,05;-0,31;8,46;-0,051;0,98854;10,3;1,76;14,7;M;1;***;2;2,35
7977;406;1;0,24;0,28;8,43;0,191;0,9952;6,1;-0,62;10,7;M;2;**;1;4,94
8874;405;1;1,41;0,04;8,73;0,225;0,9962;9;-2,76;9,5;B;3;?;1;1,15
15042;405;1;0,24;0,85;8,12;0,648;1,00055;11,8;0,56;12,1;R;3;?;1;2,26
8884;404;1;0,445;0,05;8,29;0,054;0,98005;11,8;1,79;12,5;B;1;**;3;2,75
8810;404;1;0,3;0,09;8,77;0,05;0,99304;8;;8,9;R;2;?;1;1
2045;404;1;0,32;0,22;8,3;0,513;1,03314;12;0,45;12,8;R;3;?;1;1,57
12723;404;1;0,595;0,14;8,63;-0,492;0,98172;12,3;0,36;13,1;B;2;**;2;2,21
822;404;1;0,58;-0,29;8,34;0,032;0,94959;6,2;0,53;13;MM;3;*;1;1,22
12203;403;1;0,76;0,3;8,91;-0,329;0,9909;5,1;0,38;11,3;M;1;*;2;1,56
10687;403;1;-0,55;0,68;8,39;-0,568;0,97428;9,9;-0,88;139;B;4;**;3;1,06
3453;403;1;1,19;0,46;8,16;0,056;0,9968;10,6;-0,28;135;B;2;**;3;2,98
2213;403;1;0,32;-1,08;8,83;0,609;0,9974;10,3;1,09;11,3;B;2;*;1;1,61
8371;403;1;-0,62;-1,01;8,9;0,024;0,97507;11,6;0,48;17,2;MM;3;*;;2,51
12845;403;1;0,31;-0,76;8,88;-0,388;1,04099;10,6;0,32;11,5;B;4;**;2;2,09
4447;403;1;0,45;1,16;8,25;0,421;0,9905;11,6;0,28;12,4;r;2;**;1;3,01
12959;402;1;2,16;-0,89;8,25;999;0,992;8,5;1,37;15;R;3;*;1;3,1
9657;402;1;1,47;0,58;7,72;-0,052;0,98267;9,5;1,68;9,7;b;4;**;1;3,63
725;402;1;0,24;-1,33;8,31;0,038;0,99125;8,2;0,43;11,1;M;2;?;1;5,61
15455;402;1;1,905;0,13;8,31;-0,383;0,97491;9,1;0,54;9,3;R;3;**;2;2,3
14315;402;1;1,2;-0,12;8,31;-0,132;0,99718;10,4;0,62;10,7;M;2;**;2;2,71
5435;402;1;0,69;0,49;8,17;0,051;0,9953;8,8;;10,6;M;4;*;2;1,21
15065;402;1;0,21;0,81;8,05;999;0,97133;7,2;0,53;12;M;2;?;2;1,5
6353;402;1;-1,26;0,34;8,34;0,039;0,9959;11,7;0,31;128;M;3;*;3;2,48
14087;402;1;1,3;0,34;7,75;0,487;0,95855;11,9;-0,46;15,4;m;2;**;2;1,38
3663;401;1;0,23;0,3;8,13;0,044;0,99339;5,1;0,56;10,6;M;2;*;1;2,49
6945;401;1;-0,9;-2,18;7,84;0,044;0,99772;12,8;0,47;13,2;R;2;*;3;1,14
3538;401;1;0,36;1,19;8,47;0,046;0,9934;12,2;0,41;12,9;R;1;?;1;1,19
7046;400;1;-0,88;-0,03;8,03;-0,355;0,99991;8,9;-1;10,8;R;6;**;3;1,82
2710;400;1;0,31;1,65;8,13;-0,506;0,9926;6,5;-0,03;14;R;2;?;1;1
7298;400;1;-0,83;0,33;8,71;-0,528;0,9939;12,6;0,68;13,4;R;3;?;2;5,69
1318;400;1;0,22;0,45;7,41;999;0,9992;10,1;-2,9;11,1;R;4;**;2;1
591;400;1;0,27;1,81;8,16;0,044;0,99077;8,5;2,01;11,7;R;2;***;3;1
9247;400;1;0,44;0,13;8,67;-0,201;0,95341;7,7;0,48;12,5;M;1;**;1;2,92
7840;400;1;-1,12;-0,66;7,98;-0,063;1,03989;9,2;0,53;10;R;1;**;2;2,53
4826;399;1;0,2;-2,32;8,43;0,015;1,00033;7,3;2,23;12,1;m;1;**;1;2,59
8307;399;1;-2,13;0,37;8;0,181;0,95155;9,1;0,42;10,6;M;3;*;2;1,26
340;399;1;1,63;0,8;8,63;0,076;0,99138;9,6;0,11;10,4;M;4;**;3;1,87
2481;399;1;0,2;0,28;7,85;0,04;1,04464;8,8;-1,22;9,7;M;4;*;3;1,12
509;399;1;0,38;-0,93;7,8;0,271;0,99627;6,7;0,52;19,2;R;3;?;1;3,89
12701;399;1;0,91;0,14;8,33;-0,2;0,96299;11;;11,5;M;3;*;3;4,43
4078;399;1;0,52;-0,55;7,9;0,054;1,03107;12,9;0,26;13,8;M;4;?;3;1,4
7286;399;1;0,67;0,24;8,93;0,05;0,998;9,4;-1,25;9,6;R;3;**;2;1,29
8109;399;1;1,16;1,14;8,22;0,519;0,99516;6;0,51;15,2;M;2;*;1;4,28
2162;399;1;-0,99;0,32;8;0,041;1,01781;6,2;1,18;7,7;M;3;**;2;2,79
8974;399;1;0,33;1,32;7,53;0,527;0,99416;10,6;0,41;11,5;M;2;*;2;6,32
1107;398;1;-0,87;0,72;7,55;0,029;1,01612;5,5;0,51;9,2;M;3;?;2;1
6072;398;1;0,85;-0,33;7,83;0,052;0,99429;10,8;-2,26;11,4;R;2;*;2;4,41
6018;398;1;0,61;0,67;8,45;0,083;0,9963;9,8;0,6;13,8;M;3;**;1;2,71
14607;398;1;1;-1,03;8,05;0,307;0,99714;9,5;0,61;9,9;R;3;**;2;3,03
4007;398;1;0,4;-1,89;8,11;0,049;0,9981;4,5;0,59;5,6;M;2;**;2;3,19
4194;398;1;0,19;0,71;8,8;-0,274;0,9748;8,4;0,5;14,8;M;3;?;3;1,56
5244;398;1;-0,19;-1,36;8,79;0,064;0,98549;8,3;0,56;9,7;R;3;**;3;1
4301;397;1;0,16;0,14;8,31;0,632;0,9915;3,1;0,44;11,4;MM;3;*;2;1,75
5936;397;1;0,755;1,43;8,04;0,107;0,99593;9,9;0,29;141;M;3;*;;1,12
4358;397;1;0,53;-1,09;7,93;0,021;0,99076;11,2;0,47;16,8;M;2;**;2;2,61
1365;397;1;0,11;0,03;8,39;0,072;0,9956;8,7;;126;r;3;*;1;3,75
140;397;1;1,04;0,19;7,75;0,05;1,01533;10,8;2,89;11,5;M;3;?;1;1,14
4284;397;1;0,24;0,04;7,37;0,054;1,0072;9;0,5;9,9;M;2;*;3;2,13
1416;396;1;1,67;1,27;8,1;0,056;1,03798;5,7;0,06;14;M;2;***;3;3,06
9854;396;1;0,38;0,56;8,02;0,055;1,00089;8,4;0,65;12,9;M;3;?;1;1,53
15491;396;1;-0,15;0,27;8,44;0,087;0,99602;11,2;-1,1;19;M;2;**;3;1,27
1425;395;1;-1,16;1,47;8,14;-0,573;1,02883;13,3;0,45;14;M;2;*;3;2,4
8589;395;1;-2,59;0,55;7,79;-0,009;0,9984;8,8;0,43;13,4;R;3;*;1;1,79
8509;394;1;0,22;0,29;8,57;0,034;0,98936;9,5;0,36;10,3;MM;1;*;1;1,19
2793;394;1;0,35;0,35;8,42;0,045;0,992;7,1;0,68;8,1;MM;1;*;;6,25
12652;394;1;-0,55;0,34;8,41;0,044;0,9919;12;0,47;13,1;R;2;?;1;2,1
11065;394;1;-0,56;-0,53;8,62;0,037;0,97303;11,7;0,5;14,1;m;1;?;;1,02
11273;394;1;2,39;0,42;8,33;0,351;0,97367;11,3;2,02;147;M;2;**;1;4,09
7733;394;1;0,29;0,54;8,54;-0,22;1,03127;4,7;0,61;9,6;M;3;**;1;1,54
10066;394;1;0,57;-0,44;7,58;0,13;1,016;9,8;;10,4;MM;4;*;3;3,63
688;394;1;0,24;0,46;8,2;1,26;1,07238;16,5;0,42;16,9;M;3;?;1;1,92
5010;394;1;1,745;0;7,49;0,625;1,02861;12;1,03;12,7;R;3;*;3;2,94
4196;394;1;-0,68;0,24;7,88;0,056;1,03853;7,7;;9,5;M;3;*;3;1
8284;393;1;0,69;1,4;8,34;0,743;0,9962;6,4;0,51;9,9;m;4;?;2;1
2104;393;1;3,5;-0,59;7,5;0,096;1,02549;8,3;0,62;12,7;B;2;**;1;4,89
1494;393;1;1,59;1,32;8,12;-0,229;0,9971;6,9;0,61;8;R;3;*;3;1,79
9446;393;1;0,4;2,3;7,54;0,043;0,9975;10,1;2,13;10,4;M;3;?;3;2,07
7718;393;1;0,22;0,22;7,32;0,044;0,99855;2,8;;5,7;m;1;**;2;1,49
8521;393;1;2,73;0,01;8,54;0,744;0,98255;8,8;1,66;13,7;MM;2;*;1;1,27
7722;393;1;0,78;-0,46;8,58;-0,459;0,9943;10,3;0,35;10,5;m;4;**;3;3,12
15038;392;1;1,72;0,24;7,99;0,578;0,9942;5,5;1,91;9,5;R;2;*;1;1
14434;392;1;1,015;-0,45;8,04;999;0,98066;6,3;0,45;11,7;r;3;***;1;3,21
6954;392;1;0,335;0,2;7,92;0,033;0,99002;8,4;0,48;13;M;1;?;3;5,47
8668;392;1;-0,34;-0,21;8,86;0,044;1,0063;9;;10;R;3;?;1;2,14
3655;391;1;-1,05;0,22;8,21;0,049;1,032;2,9;0,43;14,2;R;1;***;2;1
9127;391;1;0,57;-1,42;8,39;0,066;1,0169;8,3;0,58;9,4;R;2;***;3;1,24
15790;391;1;0,41;0;8,43;0,185;0,99576;6,6;1,66;6,9;r;2;**;2;2,3
7239;391;1;0,31;-0,16;8,43;0,054;0,9952;7,1;0,44;11,6;R;2;?;3;1,37
14370;391;1;0,82;0,31;8,85;-0,448;0,99013;7,2;1,98;18,4;MM;2;*;2;2,2
11643;390;1;0,31;-1,83;8,69;0,042;0,99304;6,8;0,4;9,6;M;3;?;1;1,26
680;390;1;0,24;0,34;8,23;0,045;0,99132;7,2;1,75;8,2;R;3;**;2;2,14
12653;390;1;0,09;0,17;8,19;0,04;1,00688;2,8;2,15;8,5;M;2;*;1;4,24
15879;390;1;-0,2;1,04;8,19;-0,453;0,99546;7,2;;10,2;r;2;**;3;1,01
11930;389;1;2,48;0,32;7,8;0,022;0,98267;11,9;0,67;12,5;M;3;**;3;2,95
9990;389;1;-0,46;-0,99;8,3;0,045;0,9942;9,8;0,79;10,9;M;3;?;3;1,51
12582;389;1;0,32;-0,02;8,65;-0,349;0,97521;10,5;0,46;11,5;R;2;*;3;1
8023;389;1;0,28;1,9;8,29;0,799;0,9948;9,9;0,54;11,1;M;3;**;2;2,44
12071;389;1;0,37;-0,08;8,19;-0,538;1,023;8;0,44;8,8;R;3;?;3;2,33
15147;388;1;0,92;0,36;8,09;0,038;0,9912;10,6;;12,8;mm;2;*;3;1,56
13711;388;1;0,355;0,08;8,8;0,56;1,01529;8,3;-1,14;8,6;M;1;**;2;3,18
8420;388;1;0,46;1,48;8,39;0,936;0,99746;11,3;0,74;11,8;M;4;?;2;1,95
3070;388;1;1,49;-0,79;7,78;0,05;1,01429;12,4;2,16;12,9;M;2;?;2;6,5
6582;387;1;0,21;0,5;8,33;0,443;0,93389;9,4;-0,96;9,8;R;2;***;2;3,77
11468;387;1;0,03;1,87;7,62;0,043;0,9924;7,3;1,56;150;MM;2;*;;1,05
14851;387;1;0,18;0,32;8,66;-0,429;0,96877;10,9;0,44;11,9;MM;2;?;3;1,33
8719;387;1;0,22;-0,93;7,69;0,142;0,99512;11,1;;11,4;M;2;**;1;3,25
5150;387;1;0,28;0,33;8,4;0,043;0,9994;12,2;0,67;13,1;MM;3;*;3;1
13940;387;1;1,55;-0,23;8,57;0,057;0,99972;8,6;0,63;12;B;5;**;3;1,02
8571;386;1;0,59;-0,16;7,95;-0,558;0,9926;5,2;-0,06;12,1;R;5;?;2;1,95
9192;386;1;0,68;-0,97;8,35;0,404;0,99022;8,5;;8,8;M;2;*;1;3,56
7668;386;1;0,48;-2,54;8,77;-0,106;0,9902;10,5;0,45;11,4;B;3;*;1;2,52
15759;386;1;2,55;0,4;8;0,05;0,95744;3,9;0,58;9,6;M;3;**;3;1,89
8961;386;1;0,65;-0,3;8,29;-0,28;0,95533;7,4;0,38;8,1;M;3;*;3;1,91
12580;386;1;-0,37;1,07;8,79;0,049;1,03845;7,7;0,55;10,3;M;1;**;2;1
1295;386;1;0,695;0,55;8;0,368;1,07214;5;0,61;8,7;M;3;**;3;1,09
4050;385;1;0,26;0,51;7,81;-0,065;1,02925;12,9;0,06;13;M;2;**;2;1,06
12120;385;1;-1,05;0,29;7,44;-0,085;0,99364;5,7;;11,9;M;2;?;2;1,99
9688;384;1;0,63;0,71;8,11;-0,029;0,99204;4,4;0,47;10,4;M;2;*;2;3,68
11594;384;1;1,76;1,62;8,41;0,035;0,991;8,4;1,03;17,9;M;2;**;2;5,96
9526;384;1;0,4;0,38;8,52;0,048;1,01167;8,3;1,15;17,8;M;2;**;3;4,05
3928;384;1;1,26;0,01;7,65;0,019;0,98842;8,7;0,47;11,8;MM;2;*;1;1,51
10499;384;1;-0,62;1,89;8,09;-0,555;0,9949;7,2;2,1;14,9;R;3;?;3;1,98
14268;383;1;0,16;0,31;8,56;0,539;0,97092;12,3;0,88;12,9;M;3;?;1;1,57
7577;383;1;0,59;0,35;7,78;0,536;0,99422;10,7;;11,1;M;3;**;3;4,45
3740;383;1;1,39;-1,6;7,45;0,452;1,03948;5,9;0,42;12,4;MM;3;?;1;1,01
14151;382;1;0,39;-1,05;8,08;-0,437;1,01727;7,1;-1;7,7;R;2;?;1;5,72
5206;382;1;-1;0,38;8,42;0,97;0,98892;7,6;0,41;7,7;M;2;?;2;2,46
923;382;1;0,45;0,19;7,77;0,028;0,991;8,3;-0,37;12,3;M;4;*;3;2,7
2433;381;1;1,68;0,35;8,05;0,03;0,96414;8;0,42;11,5;M;3;**;3;1,63
210;381;1;0,01;1,42;7,39;-0,251;1,03166;12,8;-1,38;12,9;R;3;?;3;4,5
10178;381;1;0,93;-0,24;8,13;0,327;1,01921;10;2,41;127;M;2;*;2;2,83
1654;381;1;0,18;0,31;8,4;0,607;0,97072;9,9;;10,9;M;4;**;2;1,51
9527;381;1;-0,95;0,49;8,38;0,031;1,02461;10,2;0,46;120;M;3;**;1;1,5
8953;381;1;0,67;1,69;8,88;-0,666;0,99502;8,2;1,01;12,5;R;3;**;1;3,97
1678;381;1;1,415;-1,38;8,43;0,025;0,95634;6,6;0,44;10,2;M;1;**;2;1
5922;381;1;-2,1;0,32;8,38;-0,363;0,99755;6,8;0,42;10,5;R;2;**;3;1,63
7583;380;1;0,31;1,86;7,81;0,048;0,9964;5,4;0,36;9,1;R;3;*;3;2,19
836;380;1;1,27;0,26;7,87;0,05;0,97781;10,8;0,5;11,3;R;2;***;2;1,13
7355;380;1;0,32;0,29;8,85;0,038;0,99296;3,8;0,55;5,1;M;3;?;3;1,4
8934;380;1;0,48;0,28;7,92;0,147;0,99642;7,4;2,46;9,3;R;3;**;1;5,23
12258;380;1;0,25;0,44;8,23;0,057;1,01467;10,6;-0,13;11,5;M;2;*;1;1,08
2628;379;1;2,93;0,51;8,38;0,062;0,99545;10,5;0,5;13,7;R;2;**;3;2,22
15029;379;1;-0,52;1,02;8,32;-0,544;0,99594;2;1,18;9,4;R;3;**;2;1,12
4958;379;1;1,44;0,2;8,12;0,397;1,00339;8,9;0,46;9,7;M;1;*;1;2,68
15281;379;1;1,34;0,29;8,69;0,075;1,03896;3;-0,3;16,5;M;4;*;2;1,06
10934;378;1;2;0,3;8,65;0,03;0,9892;9;0,6;144;B;3;**;3;2,06
3658;378;1;0,335;0,14;8,51;0,627;0,99212;9,1;0,46;10,8;M;0;*;1;2,89
13080;377;1;0,85;0,5;8,46;0,042;0,94805;5,9;-1,36;8,6;M;3;*;1;1,07
6291;377;1;-0,58;0,42;8,57;0,044;0,99562;14;0,16;14,5;R;2;?;3;3,39
15821;377;1;0,18;0,72;8,67;999;0,97297;10,7;0,46;14,7;M;3;***;3;1,2
12064;377;1;0,27;0,4;7,73;0,039;1,0051;8;0,32;12,1;r;2;**;1;1,99
623;377;1;0,11;0,28;8,06;0,264;0,9948;12,2;0,37;13,2;M;3;*;3;4,26
5819;376;1;0,18;0,53;8,25;0,634;0,9908;5,4;0,44;8,1;R;3;***;3;1,99
5841;376;1;-0,52;0,32;8,68;0,024;0,99208;14,2;1,54;14,5;MM;3;?;2;2,51
13372;376;1;0,49;0,19;8,48;0,077;0,97462;13,4;0,26;13,5;R;3;**;2;1,38
14495;376;1;-0,97;0,36;7,49;0,038;0,9928;10,7;0,48;11;R;4;*;1;1,86
6666;376;1;0,23;-0,61;8,47;0,031;0,99754;6,7;0,38;9;M;3;*;3;1,29
4529;375;1;0,12;0,33;8,49;0,08;0,99655;5,8;;6,3;R;4;*;1;3,48
14804;375;1;0,16;-0,34;7,26;999;0,99047;6,3;2,03;11,2;M;2;*;2;5,98
14729;375;1;0,28;0,23;8,92;999;0,994;9,9;-0,35;10,2;R;2;**;3;4,26
11605;375;1;1,09;0,24;8,7;0,033;0,96859;14,9;0,66;15,8;MM;3;***;2;4,16
3778;375;1;0,12;0,57;7,33;0,052;1,0001;3,3;0,64;10,3;R;4;*;2;2,26
14885;375;1;0,34;0,83;7,98;-0,065;1,03285;5,7;0,61;14,2;M;5;**;1;3,08
15258;375;1;0,39;0,7;8,78;0,045;0,97145;8,5;0,57;9,5;r;4;?;1;6,17
5992;374;1;1,075;-2,11;8,94;0;1,03684;6,9;0,79;134;MB;0;?;1;2,26
15078;374;1;0,39;-0,33;8,18;0,047;0,9976;8,9;0,5;9,1;R;3;?;2;1
9034;374;1;-0,65;0,69;8,6;0,039;0,99985;8,2;0,45;9,1;M;2;?;2;4,26
13560;374;1;0,25;-0,55;7,81;0,038;0,97493;9;-1,18;-1,2;M;2;**;2;3,76
9537;374;1;0,31;0,36;8,02;0,354;0,99332;16,4;;16,6;m;1;*;1;1,24
8004;373;1;0,35;0,24;8,64;0,128;0,99576;7,6;0,88;7,7;R;3;*;2;2,26
369;373;1;-0,77;1,23;7,96;0,338;0,99018;2,1;0,43;13,1;M;4;*;2;1,5
1657;373;1;0,29;-0,79;8,92;0,034;1,01441;10,3;-0,22;10,8;M;3;*;3;2,21
12385;373;1;0,31;0,4;8,28;1,193;1,03479;7,4;2,1;15,9;M;2;**;3;1,2
10213;373;1;0,71;0,49;7,52;999;1,00254;6,4;0,53;6,6;MM;2;*;2;1,74
9927;373;1;0,27;0,74;8,16;0,505;0,9981;9,5;;9,8;R;3;*;3;1,66
12214;373;1;0,38;0,15;7,74;-0,677;1,06214;9,9;0,57;10,4;m;2;*;2;1,54
5655;372;1;0,27;0,35;8,72;0,05;0,95392;9,3;1,82;11,2;R;3;***;3;1,47
11089;372;1;1,59;1,18;9;0,047;0,99622;6,6;;9,6;MM;2;*;3;1,06
4672;372;1;0,99;0,4;8,37;0,295;0,99174;11,7;-1,13;12,7;M;3;**;2;1,16
1529;372;1;-0,65;0,17;7,9;-0,085;0,99428;6,1;1,2;14,4;M;3;?;1;1,74
1595;372;1;-0,25;-1,38;8,36;0,042;0,95546;5,9;0,35;14,9;M;2;**;3;1,04
238;371;1;0,32;-0,59;7,89;0,036;1,00919;8,2;0,52;12,6;M;2;?;1;5,14
3299;371;1;0,84;2,62;8,43;999;0,9991;9,7;0,64;10,5;M;4;*;3;2,45
11917;371;1;0,28;0,43;8,1;0,039;0,99745;14,1;0,38;14,7;M;2;?;2;1,52
10743;371;1;3,59;0,55;7,81;0,136;0,96874;10,5;0,62;11,4;M;4;?;1;4,63
8491;371;1;0,285;-1,03;8,62;-0,522;0,998;3,1;0,45;9,2;R;3;**;3;2,71
10389;370;1;0,16;0,32;7,99;999;0,99449;9;-0,92;12;M;2;*;2;1
8062;370;1;0,31;-0,97;7,84;0,367;0,9982;10,2;0,47;12,2;M;3;**;3;1,55
7595;370;1;0,93;0,12;7,77;-0,034;0,96242;9,7;1,26;10,2;M;2;*;2;1,49
1145;369;1;-0,57;0,32;8,94;-0,268;0,98952;10,2;0,44;12,7;MM;2;?;3;1,74
2474;369;1;0,59;0,26;8,73;0,07;0,9981;14,2;0,49;14,6;M;3;?;3;1,89
1561;369;1;0,21;0,26;8,74;0,05;1,01779;9;0,46;9,5;M;2;**;3;3,69
3800;369;1;0,345;1,88;7,66;0,605;1,03625;5;1,44;10,7;M;4;*;3;2,55
9459;368;1;0,27;0,42;8,92;999;0,992;7,7;1,84;13,8;MM;3;**;2;1,51
661;368;1;0,26;0,3;7,9;0,355;0,97573;9,5;0,02;12,6;M;3;?;3;1,53
6474;368;1;1,4;1;8,02;0,088;0,9448;9,8;1,46;21,4;R;6;**;1;3,45
15630;368;1;0,42;0,1;8,3;-0,361;1,07853;7,1;0,52;14,2;R;2;**;3;1
10809;368;1;1,63;0,25;8,54;0,035;0,94701;12,1;;13,1;R;2;*;2;1
13363;368;1;0,29;2,09;8,91;0,067;0,99838;10,7;0,08;11,5;r;3;*;3;1,89
8304;368;1;-1,18;0,63;7,99;0,383;0,95508;9,5;0,49;10;R;4;***;1;2,4
790;367;1;-0,74;1,87;8,87;0,049;0,9709;7,7;0,45;9,5;M;2;?;2;1,8
1808;367;1;0,44;0,71;7,87;0,038;1,03681;8,8;;12,1;R;3;?;1;1,36
5988;367;1;0,22;1,94;8,36;0,315;0,9986;11,2;0,35;11,5;M;2;*;3;1,74
