sample_id,tumor_1_normal_2,ARHGEF10L,HIF3A,RNF17,RNF10,RNF11,RNF13,GTF2IP1,REM1,MTVR2,RTN4RL2,C16orf13,C16orf11,FGFR1OP2,TSKS,ATRX,PMM2,LOC100272146,ASS1,NCBP1,ZNF709,ZNF708,RBM14,NCBP2,DISC1,CAMK1,RPL37,SPR,ZNF700,ZNF707,CAMK4,ZNF704,LOC339240,GOLGA6B,RNF115,RNF112,ZC3H14,SPN,HMGCLL1,NACAP1,LRRTM1,GRIN1,RBMY1A3P,DHX8,DHX9,LOC441204,TCOF1,LRRTM3,NUP98,XPC,SLC12A2,GRINA,LRRTM2,NUP93,HAP1,KLRA1,CAMKV,SPPL3,GOLIM4,ZNF646,OPA3,OPA1,RHEB,RAB40C,RAB40B,RAB40A,COL7A1,MDP1,GTSE1,FAM183A,ARFRP1,OVCH1,FAM183B,PSAP,KIAA0831,SPPL2A,SLC46A1,TGFBR2,ITGA8,ITGA9,STK40,MYO3B,ATP2A1,ATP2A2,ATP2A3,ITGA1,ITGA2,ITGA3,ITGA4,ITGA5,ITGA6,ITGA7,TRHR,LOC100132288,DENND4A,DENND4B,DENND4C,SWAP70,RARRES1,LOC100132287,PHLDA3,PHLDA2,TACO1,PMM1,GAP43,NENF,SQLE,MRPL28,LOC100289341,FBXL13,FBXL12,FBXL15,CYP27B1,FBXL17,FBXL16,FAM169A,FAM116B,FAM116A,FAM169B,RALGAPA2,GHDC,H19,SDK2,GRP,TPRN,THSD4,KIAA0895L,CHST9,CHST8,COL4A5,COL4A4,COL4A3,COL4A2,COL4A1,SLC35D2,CHST1,ZNF879,CHST3,CHST2,CHST5,CHST4,CHST7,CHST6,ITGAX,OR8J1,SNORD115-17,BCL2A1,GPSM2,HLCS,NOG,LIPG,ITGAV,HIBCH,ZNF703,ITGAL,ITGAM,LOC286359,HLF,NOV,FAM134C,FAM134B,FAM134A,SERPING1,SMAD9,TRERF1,LOC653501,LRPAP1,LQK1,SMAD6,SMAD7,GOLPH3L,SMAD1,AFTPH,SMAD3,MUS81,AMMECR1L,IL1RAPL1,TMPRSS11B,IGF2R,TMPRSS11D,TMPRSS11F,ZC3H10,RAD21L1,IL1RAPL2,SLC36A3,CKS1B,SLC36A1,ST13,RPL31P11,C14orf115,ZC3H15,TMEM213,C14orf118,ARTN,ART1,HRH3,ART3,HERC2P2,ART5,ART4,LIPG
TCGA-AR-A0TV-01,1,9.6694,0.433,0,11.9378,11.2889,10.6282,11.7596,3.5666,0,5.8415,10.4549,0.7654,9.0174,0.7654,10.0804,9.8532,3.9067,7.4876,10.31,7.2953,7.0004,10.3413,11.2517,6.2787,8.062,13.83,10.3648,8.3554,7.4792,3.6494,10.7358,0,1.0356,8.927,2.053,9.5726,8.3461,0,6.4092,0,1.6321,0,10.335,12.1507,5.3163,9.504,0,10.7194,10.4081,7.8708,12.3719,1.2629,8.9978,1.4593,4.1536,0,10.7467,8.9197,9.3647,8.7247,10.554,10.1549,9.8239,7.51,0,3.5666,8.2561,8.6835,5.127,9.1976,0,0.7654,15.4243,8.2729,9.2433,11.0265,9.979,3.3853,6.4674,10.2118,0,4.3145,12.5527,8.8913,8.2079,5.4723,8.8892,8.4225,9.7271,8.8688,5.2907,0,6.9358,9.3739,9.4637,9.8737,9.6891,7.6845,7.5776,6.8683,6.0841,9.0878,10.4746,0.7654,10.4029,13.1463,10.8217,7.3177,2.5605,7.7446,7.199,5.9998,8.2696,9.6922,6.8983,8.7054,10.018,0,8.4378,9.3761,8.6525,10.7755,1.4593,9.9374,12.0999,7.3674,0,0.433,3.9067,5.0066,1.4593,12.1137,12.3698,8.6994,8.7693,6.1424,6.5068,6.6743,2.7261,0,4.8578,2.7223,9.4581,0,0,7.2889,9.5472,11.1741,0.7654,4.0043,11.0953,8.6437,9.5963,9.7589,8.7612,0,2.9998,5.9353,11.3925,13.589,11.9874,11.7051,2.6437,8.8709,7.5617,11.4594,4.482,4.9748,10.0545,11.6953,9.357,11.6153,10.6762,9.3586,9.0174,0,0,11.2625,0,0,8.1837,0.433,0,0,9.6272,7.0238,13.1232,0.433,0,10.5326,6.2306,6.6891,7.3826,0,1.2629,0.7654,9.3085,1.2629,1.0356,1
TCGA-GM-A3XG-01,1,10.2287,5.342,0,11.8971,11.3988,10.3007,12.728,4.5791,0,5.2659,9.7357,0,8.5577,0.7604,10.096,9.937,5.1007,10.7802,9.0443,7.1308,7.2309,10.102,10.8204,6.3971,8.1114,14.5224,9.9847,8.069,8.1293,2.1603,6.3303,0,1.0293,8.5775,3.5123,10.0189,5.6418,7.8369,8.543,2.3685,5.4941,0,9.6994,11.5111,4.7187,10.1769,0.7604,10.6958,10.5955,11.1512,12.4625,4.963,9.8919,6.7899,5.2659,1.2558,10.3549,8.0783,8.8971,9.2535,10.1214,10.1468,9.61,9.2867,4.1978,10.2585,8.5526,4.846,3.7165,10.2039,0,1.2558,14.4787,9.206,8.8749,10.213,11.4417,3.2743,7.8758,10.2662,1.9169,3.7165,11.9918,9.7659,8.7197,10.1907,12.4259,5.8151,10.1468,11.6652,10.1665,0,7.0079,7.5089,9.3033,9.8173,10.4995,9.1803,8.1716,10.9681,7.7278,8.8458,9.3956,3.4217,10.8303,9.0682,10.884,6.9483,2.6335,8.9023,8.3932,5.6617,9.2657,7.5522,6.7717,8.7256,10.0218,0,5.915,10.0314,11.0228,9.8128,10.5334,9.2535,11.7967,8.8542,6.744,7.704,11.069,5.2397,4.3771,13.1021,11.8196,9.1734,6.6069,6.0113,10.3949,8.4473,3.5201,4.7929,6.8257,4.5149,6.9524,0,0,3.3742,9.5511,8.9926,3.6382,4.8973,10.7465,9.3655,8.3246,6.9604,6.0869,0,10.8755,8.147,11.0613,8.5484,11.6123,12.5662,2.4623,7.6123,7.1591,11.6599,4.9948,5.3905,9.3723,9.6106,9.3294,10.2494,10.0992,9.6151,9.494,0,0,10.7263,0,0,7.7512,0.4297,2.8572,0,9.2584,7.18,12.4166,2.9892,1.9169,10.2039,4.431,6.8988,5.4024,0,0.4297,2.3685,10.1339,5.6011,3.1101,1
TCGA-BH-A18J-01,1,9.2718,2.1682,0.4324,12.3127,11.2739,9.9904,12.7352,4.2609,0,4.6703,9.4409,0,8.6429,1.2618,11.0537,10.2868,4.69,12.1627,10.5923,7.2641,7.4165,10.422,10.9627,6.591,8.4458,13.2345,9.5083,7.8361,7.9505,2.4707,7.8492,0,0,9.2346,1.9244,9.5377,5.0202,2.642,6.5699,0,5.051,0,10.0487,12.0554,5.327,10.785,1.6308,11.4717,10.1749,11.8473,12.3905,2.7951,9.4661,4.0024,3.176,0.4324,10.8227,10.1148,9.8598,9.481,10.7904,10.3639,10.0003,8.5692,0.7646,7.625,7.8602,7.0373,4.5463,9.4568,0.4324,0,15.4017,8.7058,9.0213,9.5432,10.8197,3.3343,6.3215,11.6097,1.785,2.866,13.1971,8.8395,10.0097,9.9518,10.7997,8.3574,11.8814,11.7174,6.5699,0,7.8003,7.6899,8.8251,10.1957,10.8698,7.7237,6.3527,9.7886,8.125,8.5692,8.3159,3.477,10.4282,10.6278,9.8598,5.0959,4.064,8.2984,7.3157,3.176,9.5282,9.1296,7.5435,7.0752,8.8786,0,9.6797,8.7058,11.3959,8.1536,8.1677,10.4944,11.2247,8.1765,3.2307,10.8644,10.968,4.8558,1.458,13.9703,14.0908,8.7545,9.2008,7.4913,9.5659,6.6323,2.4779,0.7646,5.537,4.1231,7.9196,0,0,5.3519,9.1697,9.9609,3.1191,5.5903,11.6396,8.7022,7.508,7.4913,8.5968,0,6.7305,7.2004,10.7207,9.4675,11.3793,12.3821,2.7951,10.2276,5.2363,11.5147,2.9981,6.8045,9.8878,11.608,8.9177,11.0129,9.6111,9.2872,9.6411,0,0,12.0972,0,0,8.0847,0,1.458,0,10.5673,8.6654,11.5202,1.6308,0,10.6211,4.5246,7.7497,5.9578,0,0,4.6703,7.6899,2.5589,0.4324,1
TCGA-BH-A0W7-01,1,9.561,2.6648,0,11.9861,10.841,10.0474,12.9301,5.0993,0,6.0062,9.9483,0,8.822,1.793,10.4702,10.4618,5.3812,10.6268,10.2686,6.9429,7.7814,10.3549,10.9027,6.9381,7.8619,13.9436,9.5689,8.6168,7.9273,4.855,7.4563,0,0.8654,8.9485,2.6648,10.8472,8.9581,1.4024,6.6908,0,5.2932,0,9.6074,12.0869,5.2156,10.0162,3.0697,11.1138,10.0418,12.2721,13.3883,3.3276,9.6698,3.5962,4.4832,0.4966,10.7078,9.3328,9.2612,9.0715,10.5085,9.5261,10.1917,8.6168,3.0697,6.9137,8.5932,6.9088,8.6904,10.1698,0,1.1587,15.2809,9.3003,9.3763,9.4579,11.2674,4.5855,6.5397,10.488,1.793,3.0697,12.1599,10.3367,9.3425,9.8776,10.7282,8.8937,11.3512,10.6291,7.3765,0,8.8556,8.5433,9.1837,9.9602,10.7964,8.1377,8.4972,10.0779,7.0042,8.9557,8.4058,4.6577,10.4,11.3065,10.4677,6.6501,3.5463,8.6213,8.2969,7.619,9.1446,9.9786,8.1751,8.4573,9.5821,0,8.6031,9.6944,11.4545,5.9593,7.8778,10.5247,10.6114,7.9171,2.9211,6.0693,10.4818,5.0643,3.3855,12.6275,12.4752,8.5708,7.2263,7.8186,8.4989,7.2223,3.501,1.4024,6.4878,6.596,9.3291,0,0,7.085,8.651,9.7594,3.8638,6.1299,11.6493,8.9969,9.3429,10.1579,9.342,0,6.5898,7.063,10.3372,8.8492,11.363,13.2965,3.6444,8.6348,7.2692,11.0447,2.5682,7.1943,9.6843,9.6043,9.4745,10.396,10.0696,8.9557,9.68,3.6444,0,11.0581,0,0,7.9562,1.1587,4.0181,0,9.9477,8.5754,11.5533,1.6109,0,10.2982,0,7.6129,4.5353,0,0,1.793,8.6961,3.2044,1.1587,1
TCGA-E9-A3QA-01,1,11.3338,2.5048,0,11.1646,10.8042,10.6133,12.1587,7.3578,1.1679,6.6591,9.3374,3.2352,9.2455,0.9525,9.8098,10.6642,5.6511,11.9339,10.5097,5.4394,6.2503,10.6239,10.3899,6.5861,7.3324,13.3894,10.1442,7.1862,8.9007,4.644,6.5337,0,0.699,9.8371,3.1364,9.6038,9.371,2.2451,7.43,0,3.9966,0,9.5676,11.6701,3.1866,10.9143,0,10.9815,10.2071,9.8921,13.3512,2.0417,10.8478,3.4146,4.0519,1.6699,10.004,8.6805,9.3825,9.0345,9.9327,10.8832,9.7982,9.5194,1.6699,8.3298,6.7503,8.9962,1.5212,9.7203,0,0.699,15.5736,8.142,9.2049,8.2158,10.1189,3.3718,7.4686,11.5353,4.697,3.0843,12.0729,10.5017,8.1533,9.7774,11.1924,8.7067,11.7667,11.9612,6.0945,0,8.3644,8.5096,10.248,9.049,10.278,12.7395,8.4323,10.7987,9.099,8.386,9.5841,1.3554,10.3293,11.0766,10.2373,4.589,7.7089,7.9223,7.8106,9.1371,8.0346,8.1563,6.2384,8.0869,9.0353,0,7.0772,8.7718,9.1088,7.3578,1.8048,8.2538,6.6546,7.9462,4.8607,2.4233,7.6203,7.0772,5.4394,13.1387,12.7237,9.1842,6.1398,5.4803,10.871,8.3493,3.0891,8.5783,6.1714,7.401,10.0603,0,0,10.2495,10.2321,8.8645,2.1469,7.5452,11.1429,8.1131,8.0786,10.4272,10.7722,0,4.9795,6.8583,10.1124,7.0401,11.1362,13.4312,3.0843,8.3116,6.4383,10.6147,5.7124,5.3867,9.4574,10.2132,8.8243,10.64,9.0094,10.6638,9.7363,0,0,12.2336,0,0,7.0537,0.3914,1.1679,0,10.1795,8.8382,12.3889,2.1469,0,10.3067,4.8761,7.1069,7.4762,0,2.6552,7.5762,9.2617,2.582,2.4233,1
TCGA-A7-A4SD-01,1,11.3722,3.6372,0,11.5724,11.2059,10.0902,12.4161,5.7072,0,4.2411,8.4295,0,9.7692,1.8022,11.1445,10.2319,5.0591,12.1264,9.912,4.9703,7.0373,10.3205,11.2785,6.2783,7.3372,12.4512,9.1131,7.7905,8.6204,4.1225,7.1578,0,1.5801,8.8709,5.1629,9.7393,7.6863,5.6223,6.4023,0,5.4687,0,9.9984,12.2612,3.517,11.4046,0,10.6771,10.0643,9.4685,12.0686,1.9946,10.651,5.4524,5.368,5.4848,10.1802,9.8233,9.018,10.0736,11.3773,10.3851,9.2596,9.4096,0,10.8367,6.3976,8.7494,1.5801,9.4563,0,0.9964,15.3515,8.5085,8.9221,8.1044,10.1845,4.1225,8.1476,11.6371,5.4848,3.8513,12.6108,10.0981,9.1193,9.326,11.5134,9.0016,11.5122,11.0416,6.0153,0,7.8034,8.7442,10.6238,10.819,9.8273,11.3094,8.9815,10.3011,7.212,8.383,8.9339,3.9933,10.1072,10.147,9.817,4.851,6.7873,8.6167,7.8632,5.7072,8.4907,5.4359,6.4275,6.9929,9.249,0,8.8678,8.6492,11.3649,6.3416,4.6369,9.1665,8.1702,8.5605,5.5779,0.5826,9.3958,6.4605,3.9933,13.1553,12.8573,8.1375,7.0427,5.4524,9.8616,10.0173,1.3291,1.5801,5.6223,5.5929,9.1169,0,0,6.4605,9.4221,8.8399,1.5801,6.4441,12.0093,8.7742,8.0535,9.4956,9.3948,0,5.1223,7.236,10.1079,6.0697,10.8496,12.9637,3.8007,7.8446,6.2783,10.756,3.6372,4.993,9.8178,10.466,9.2059,10.1124,8.6222,9.1802,9.6276,0.5826,0,12.303,2.4535,0,6.8258,0,0,0,10.1489,8.7258,11.6461,1.3176,0.5826,10.4584,5.2968,7.7511,5.2218,0.5826,0,6.1222,8.0013,1.3176,0.9964,1
TCGA-BH-A0HA-01,1,9.8078,1.9196,0,12.4059,11.4196,10.4422,12.8427,5.0649,0,4.5686,10.3034,0.5498,8.7531,0,10.6232,10.0935,5.3862,9.0917,9.6747,7.3187,7.6802,9.7944,10.9478,6.9959,7.7626,14.1114,10.9342,8.1776,7.6737,5.1236,6.7445,0,0,9.2026,2.4954,10.1056,8.0343,1.7309,6.9854,0,4.2193,0,9.9926,11.5118,4.5402,10.0885,1.258,10.8122,9.4389,9.9546,12.6446,3.8062,10.0724,2.9058,4.8953,0.947,10.8373,9.6717,9.267,9.1506,10.4551,10.1351,9.8968,8.1377,2.4954,8.9966,8.6723,6.2595,4.4814,9.2971,0,1.7309,14.6369,8.8004,9.3798,9.2325,11.3648,4.7537,6.4704,9.9998,3.5446,2.236,12.073,10.2087,9.9198,9.6888,10.9335,8.4162,11.6102,9.9833,7.5181,0,7.5963,8.2275,8.9848,9.4965,10.2178,6.7002,7.5434,10.2329,6.3849,8.9116,8.1914,2.9058,10.6434,10.6417,10.3369,6.6807,3.4251,8.2715,7.7871,5.494,8.6166,9.2561,5.4021,8.6503,8.7218,0,5.5088,9.2207,12.2322,7.1963,8.9821,10.2885,11.3582,8.0771,3.4251,9.3978,10.8241,3.7072,1.5137,13.5224,13.7661,8.906,8.6816,7.2234,8.265,7.3682,2.3715,1.7309,5.8936,5.6354,7.961,0,0,5.9703,8.7382,9.1797,3.5446,5.9159,11.1767,8.7609,9.4408,9.0443,7.2099,0,7.2675,7.2368,12.1078,11.8139,11.7291,13.6758,3.4861,7.2588,7.1452,11.4496,5.4791,6.4008,9.9607,10.4937,9.6774,11.0549,9.7988,8.5287,9.3308,0.5498,0,10.6899,0,0,7.6237,2.4954,0.5498,0,9.1039,8.1041,11.6631,1.9196,0,10.0854,1.7309,6.9907,3.4861,0,0,0.947,8.6946,3.8062,2.0865,1
TCGA-AR-A5QN-01,1,10.1081,5.739,0,11.7531,10.9013,10.6751,12.1644,3.9006,0.3817,5.6975,9.115,0,8.7501,2.0106,10.6187,10.0955,4.6223,11.0015,10.0459,6.2096,7.0363,10.0806,10.8156,6.8519,8.2293,12.756,10.3909,8.5194,9.0799,3.459,8.2943,0,1.4945,9.8289,2.6206,10.0684,6.4334,3.1984,6.7581,0.3817,5.5927,0,10.2426,12.366,3.6797,10.1042,1.3304,11.1701,10.3909,11.2209,13.0212,3.6098,9.2154,4.8054,5.2805,0,10.1125,8.9795,9.3694,8.798,9.9768,10.2387,9.6326,8.4183,3.048,8.989,7.9171,6.6404,2.471,9.3839,0.3817,2.5477,14.795,8.8396,9.3825,9.8495,11.7232,5.8643,7.5516,10.2245,1.4945,3.5736,12.6061,13.6324,9.4023,10.0508,10.8506,7.7899,11.5474,11.3312,10.1564,0,5.1995,9.0356,10.3613,10.6165,11.3639,7.2892,8.4857,10.8972,7.5838,8.4449,8.5812,0.6834,10.7975,10.1097,10.0696,6.1369,3.1984,8.5801,7.5516,4.2149,9.4441,8.1278,6.9751,8.2433,9.0213,0.6834,9.0205,10.262,11.8788,5.9014,6.5074,9.8241,12.1461,7.5266,4.3497,6.3872,9.5742,4.7577,3.8711,13.0678,13.0942,9.1431,8.2068,4.4126,9.1454,7.2205,2.2192,0,6.3394,4.5307,7.4921,0,0,4.7897,8.0708,9.9585,1.3304,5.3464,10.9165,8.9882,13.0248,8.2404,7.4402,0.3817,6.3555,7.8664,10.7468,11.1458,11.4305,12.5575,4.4729,6.6272,7.1819,10.8229,5.6017,6.3177,10.0321,9.9399,9.8753,11.0247,9.8086,9.8042,9.9332,0,0,11.3686,0,0,7.7855,5.8263,1.3304,0,9.7984,8.6416,11.453,2.1151,0,10.4244,0.3817,7.5701,5.0226,0.6834,3.048,0.6834,9.5049,3.4982,2.1151,1
TCGA-A7-A0CH-11,2,10.0819,8.5517,0,11.9788,11.5315,10.5527,12.3518,6.8308,0,5.0431,9.1692,0,8.8225,2.0032,10.4081,9.364,5.3792,12.296,9.2174,6.3684,6.6042,9.9981,10.3981,7.0473,9.812,13.6715,9.9625,8.1451,7.4555,2.0032,7.7708,0,1.5264,8.5502,4.4879,10.0454,7.9765,4.6262,6.4326,0.4606,4.5119,0,10.0138,11.638,6.118,10.0602,0,10.9006,10.4224,10.4109,12.4254,4.8496,9.5264,5.2282,5.0594,0,10.6569,9.4914,8.965,8.9486,10.4097,9.969,9.1406,8.6291,1.8611,7.4337,7.8843,5.3792,2.2513,9.6162,0.4606,1.5264,15.5607,9.0141,9.5004,9.8781,13.0235,4.004,7.5911,11.0652,2.811,2.361,12.0132,10.0444,9.9666,9.0078,11.0629,7.8941,11.3925,11.6457,12.6237,0,8.4279,8.653,9.6758,10.1566,11.238,9.4884,8.0022,11.2565,6.8684,8.8498,9.4755,4.3878,10.7048,8.6332,10.0085,6.518,3.6186,8.5646,7.8435,4.648,9.429,8.0804,5.97,7.7508,9.3304,0.4606,8.54,10.0413,11.8339,7.1036,4.4635,8.593,10.1973,7.6747,6.7625,7.3858,8.9097,5.6189,4.1021,14.2435,14.1725,8.7194,9.1944,6.3485,10.4683,8.3684,2.4708,3.7853,7.6382,2.4629,9.1056,0,0,6.7322,7.392,9.3109,2.8864,4.8307,11.7753,9.5439,8.4896,9.1416,9.6798,0,9.0997,8.218,11.2169,9.3152,11.6267,14.0671,5.0916,7.8364,7.4861,11.5332,5.2136,7.8854,9.6897,9.9211,9.6224,10.2162,10.8612,8.8177,9.5086,0,0,11.9083,3.2706,1.7034,7.9461,0,2.811,0,9.187,8.0336,12.5933,2.1326,0,9.9444,3.7044,7.2355,3.6622,0,0.8092,1.7034,9.2737,4.4387,4.4387,1
TCGA-A7-A0CE-01,1,9.5751,4.1385,1.4303,11.4626,10.5215,10.0002,13.3826,3.0213,1.2363,5.4388,8.5321,0,8.8046,1.2363,11.0147,10.6043,5.5474,11.426,10.2452,7.2239,7.9629,10.23,10.4461,7.1345,6.51,13.576,9.3841,8.4407,7.8143,8.0485,6.7292,0,0.7467,9.1766,3.9296,10.6971,5.2843,5.3214,6.6583,0.7467,5.4388,0,10.4631,13.1561,6.0901,11.01,0.7467,11.2142,9.0299,9.0083,11.756,2.6053,11.0104,3.4371,5.6287,0.7467,10.1197,9.4541,9.598,9.0814,11.4623,11.1569,8.8413,8.2595,2.9598,5.4275,6.7454,8.742,1.2363,8.4919,0,1.2363,15.0669,8.3686,10.0031,9.7694,10.6093,4.166,5.9704,9.3612,1.7541,4.8648,12.7096,10.2399,9.2606,11.5923,11.198,7.221,10.4804,11.0381,8.5673,0,4.8479,8.1689,10.7678,9.9457,10.0769,12.6098,7.8614,9.215,5.9066,9.7219,8.5479,1.8922,11.1609,10.0828,9.6494,4.9778,2.8283,8.8241,6.9938,6.4944,9.0714,7.6801,7.2369,6.489,9.5609,1.0122,7.9191,8.9678,11.5456,5.2201,3.5666,8.4223,8.8656,8.6189,3.8972,10.3627,9.6055,6.6776,4.9622,13.2038,13.1263,8.8176,5.4161,5.1936,10.8999,7.7702,3.0262,4.6083,5.6386,6.9311,7.589,0,0,7.7946,10.3742,10.0958,1.7541,4.0818,10.2817,8.993,7.0391,6.4391,6.668,0,6.024,6.489,10.8217,10.3205,10.3819,12.3816,6.3875,6.7338,7.2847,11.8528,3.83,6.0389,8.5505,10.7551,9.7641,10.1588,9.0958,8.445,9.319,0.7467,0,12.7554,0.4212,1.0122,7.4421,0,1.0122,0,11.2183,7.1362,11.6852,0.4212,0,10.3657,4.6083,6.9311,4.2194,0,0,8.5699,8.2009,1.6013,0.7467,1
TCGA-AR-A0U1-01,1,9.6685,4.5824,0,12.4277,10.5884,9.502,12.9573,5.9931,0,5.3482,9.7216,2.3143,8.8432,0.913,11.0832,10.5548,5.8458,10.9489,9.7884,7.0932,7.5896,10.143,10.3205,7.9708,8.2149,14.5166,9.3657,7.9633,7.3529,3.2972,7.8128,0,0,8.2494,3.4213,10.0086,7.5729,3.3606,7.1209,6.9614,4.3523,0,9.8493,11.6517,4.9552,10.1284,0,10.9678,9.3355,9.9487,12.119,4.3832,10.1324,2.6549,4.6347,1.2169,10.9212,8.006,8.4934,8.7619,10.5913,10.4855,9.3609,8.3069,1.6814,7.824,7.3798,8.472,8.5725,9.1325,0,0.5276,14.6866,8.7112,9.3266,8.4154,11.1201,4.2219,7.7131,10.2516,6.735,4.0402,12.4964,10.2979,9.0864,9.2689,11.5586,8.5212,10.8297,12.4969,7.5763,0,8.3367,8.3621,9.5106,9.9377,10.8826,12.5983,8.3737,11.4174,9.7132,8.6727,8.992,2.9303,10.9064,10.3289,10.1221,4.8038,5.3944,8.2326,8.6121,5.5922,8.1498,5.7425,7.0791,9.2564,9.0723,0.913,8.7765,9.4197,11.0876,7.1117,4.8487,8.3008,10.4121,7.4875,6.2065,2.437,9.3186,6.5434,3.4213,12.6817,12.7112,9.5142,8.5109,5.9628,9.6256,9.4318,4.4232,8.3229,5.2512,10.8039,8.3775,0,0,6.4445,8.8876,9.7208,6.3771,7.2225,11.2927,9.382,6.6739,8.3965,7.5862,0,5.5384,7.2769,10.7835,7.0067,11.4357,12.0046,3.5356,8.1632,6.2821,10.5772,3.8764,7.5218,8.2241,9.957,9.2975,10.677,9.7231,8.801,9.5177,0,0,11.2653,0.5276,0,7.1117,0,0.5276,0,9.8555,7.5322,12.0082,3.0115,0,11.2315,6.8793,6.8443,8.2134,0,3.1614,8.0595,9.5988,2.1801,0.5276,1
TCGA-EW-A1OZ-01,1,9.0602,0.7568,0,12.0018,10.4395,10.3937,12.1507,3.3661,0,6.1913,8.478,0,8.2809,2.0369,10.306,10.077,4.528,8.0768,10.2008,5.7485,7.9855,10.3625,11.0001,6.2221,7.323,13.9944,9.5341,8.816,9.1549,2.6259,9.1258,0,1.4459,8.7563,3.043,10.8432,7.3797,1.2506,6.5773,0,3.9202,0,9.697,12.3491,4.5063,10.609,0.4275,11.4124,10.5978,12.2367,13.1599,2.3613,10.2466,3.5892,4.4618,0.4275,10.2347,9.3686,9.9199,9.1945,10.7549,10.1936,8.8127,8.2583,1.6178,8.7791,8.1311,8.5487,2.9813,9.7575,0,1.2506,15.9683,9.1739,8.7881,10.939,10.5601,3.6696,5.582,9.0461,0.7568,2.455,12.6267,11.7254,9.1939,9.0022,11.5655,7.9631,12.4908,11.2135,7.2775,0,5.7851,8.3062,9.4869,10.2042,10.14,7.5723,7.1984,9.7149,6.6184,10.1735,9.722,1.0247,10.1821,10.3127,9.6157,7.3464,2.455,8.4738,8.2745,3.9845,8.496,8.0786,5.2957,7.9253,9.0713,0.4275,8.6401,9.161,11.4104,3.3661,4.0156,10.4661,10.1658,8.2387,0.7568,3.2662,9.9807,5.8295,3.2136,13.3739,13.5057,8.0432,7.3186,6.6234,9.6661,5.8979,0,0.4275,6.0025,5.4054,8.9648,0,0,5.4287,9.8405,9.464,1.6178,4.3443,11.6752,8.242,11.3526,8.4412,8.8237,0,3.4595,5.3936,10.8861,7.3464,11.3003,12.0637,2.7788,9.8919,6.8387,10.5142,3.4595,6.6435,8.7401,9.4102,9.008,9.9841,10.2068,8.4455,9.405,0.4275,0,11.8783,0,0,8.0563,0,5.3936,0,9.6346,8.7095,13.152,1.9103,0.4275,10.8003,0.7568,7.4151,3.9527,0.4275,2.6259,0,8.8871,2.261,0.4275,1
TCGA-A2-A0EY-01,1,9.5451,1.3008,0,11.5879,11.1212,10.6537,12.5798,3.2351,0.4499,7.7461,9.2261,0.4499,8.8311,1.0688,10.6735,11.1048,4.7141,11.7086,9.601,7.3201,8.5477,9.9166,11.5968,7.2847,6.5218,12.1538,10.3644,8.8779,8.6017,3.825,8.5192,0,0.7923,9.315,4.1264,9.6683,8.1692,2.6979,6.6142,0,7.0242,0,10.1287,12.2728,4.3239,9.3108,0,10.9218,9.5772,9.6895,13.0873,2.5252,9.7515,1.0688,6.071,0,9.5971,9.7249,10.0517,9.7249,11.4131,9.6368,10.6172,7.3592,0,5.2182,7.7595,7.4616,3.3431,9.2652,0,2.6979,15.5701,8.277,9.234,9.2211,10.8334,4.6733,5.9819,10.1719,1.5005,4.8113,12.4349,10.2938,9.2673,9.4365,9.0865,8.7744,10.6514,10.5965,7.196,1.8324,8.6668,8.461,10.1701,10.4202,10.8285,8.7852,7.832,8.8496,5.6447,8.4813,8.4605,4.0002,10.311,9.8394,10.7822,6.8337,4.1563,8.2197,6.368,6.3422,7.7583,9.2789,5.4771,8.2179,9.4962,0,10.3377,9.4933,10.789,9.802,0.7923,10.8526,10.4794,8.2161,2.3291,3.0562,8.7936,5.4289,2.6979,12.7139,12.8196,7.924,10.1159,6.3807,8.0726,6.1914,0.7923,2.6141,6.0231,5.175,8.7684,0,0,5.3405,8.8823,9.7016,1.3008,6.5815,12.1007,8.7586,10.1164,9.9902,8.8288,0,6.1325,6.2481,10.8792,8.6564,11.302,11.5419,4.4975,8.182,6.9015,11.375,2.9234,6.1249,9.3486,10.6385,9.2445,11.1913,9.3017,8.8768,9.7637,0.7923,0,12.4699,0.4499,0,8.3023,6.7674,2.3291,0,9.9255,8.5949,12.508,1.9735,0,10.7071,5.4771,6.7131,3.3942,0.4499,0.4499,0,6.9705,3.5822,1.676,1
