"","ID","Beneficio","Compra","Acidez","AcidoCitrico","pH","CloruroSodico","Densidad","Azucar","Sulfatos","Alcohol","Etiqueta","CalifProductor","Clasificacion","Region","PrecioBotella"
"5559",7396,0,"0",1.29,0.7,8.39,0.464,1.0147,7.8,NA,8.3,"M",4,"*","3",4.65
"5560",8090,0,"0",0.63,-0.17,8.73,0.122,0.99675,6.2,0.04,9,"M",3,"*","2",2.02
"5561",8602,0,"0",-0.72,0.15,8.16,-0.379,0.9972,8.9,2.01,11.7,"B",4,"*","3",2.77
"5562",9315,0,"0",0.57,1.49,8.44,0.542,1.00025,5.2,1.4,13.6,"B",3,NA,"2",4.51
"5563",9845,0,"0",0.46,0.2,8.85,0.077,1.0189,5.7,1.36,10.4,"R",3,NA,"2",5.88
"5564",10941,0,"0",0.63,1.36,8.44,-0.17,0.96664,7.3,0.75,7.5,"R",3,NA,"1",3.11
"5565",11043,0,"0",1.53,0,8.81,0.188,1.08353,8.7,0.59,11,"B",3,NA,"1",2.63
"5566",11286,0,"0",0.38,1.95,8.9,0.647,0.96834,10.1,1.9,11.4,"R",4,NA,"1",2.21
"5567",12708,0,"0",-0.89,-0.98,8.33,-0.245,0.99451,3,0.63,8.1,"MM",6,"*","1",4.01
"5568",13024,0,"0",-0.18,-1.24,8.64,-0.14,0.99215,9.5,2.44,12,"R",4,NA,"2",4.59
"5569",13040,0,"0",1.42,0.58,8.56,0.07,0.9627,7,1.75,8.9,"R",9,"*","2",2.92
"5570",15163,0,"0",-0.105,-0.02,8.57,NA,0.99675,6.5,0.58,9.3,"R",3,"**","2",3.97
"5571",130,0,"0",-0.2,1.73,8.64,0.124,0.99516,6.5,NA,16,"R",5,NA,"3",2.89
"5572",224,0,"0",0.625,0.16,8.1,NA,0.9962,9.8,0.23,11,"MB",4,NA,"2",2.15
"5573",847,0,"0",0.745,0.56,8.68,0.05,0.9968,6.3,2.42,9.4,"M",4,NA,"1",1.53
"5574",1367,0,"0",1.22,3.17,8.47,0.338,0.99022,6.7,0.2,11.9,"B",3,"*","3",1.05
"5575",1458,0,"0",1.43,1.39,8.71,0.185,1.01204,6.3,0.86,16.8,"B",5,NA,"3",3.4
"5576",1504,0,"0",-0.13,0.37,8.32,0.082,1.01854,6.4,-0.44,9.4,"B",4,NA,"3",3.45
"5577",1983,0,"0",0.375,0.13,8.91,-0.076,0.95577,8.1,-0.17,12,"R",3,NA,"1",3.17
"5578",2037,0,"0",0.02,0.06,9.03,0.351,1.02963,7.8,1.75,10.3,"R",2,NA,"2",3.48
"5579",2360,0,"0",0.26,-0.9,8.34,0.075,1.00022,9.7,0.62,13.5,"R",3,"*","1",4.22
"5580",2522,0,"0",1.8,1.32,8.84,-0.036,0.9593,8.1,0.58,17.7,"R",2,NA,"1",6.37
"5581",2799,0,"0",0.34,-0.86,8.42,0.481,0.9964,11.1,0.59,15.6,"M",4,"**","3",1.1
"5582",3724,0,"0",1.94,0.14,8.15,-0.336,1.02953,10.4,0.6,11.5,"R",2,"**","1",1.34
"5583",4309,0,"0",0.35,-0.27,8.66,0.357,1.01906,3.9,1.3,10,"B",3,NA,"3",2.04
"5584",5508,0,"0",1.06,0.42,7.97,0.082,1.02457,8.2,-0.73,9.7,"R",4,NA,"3",3.9
"5585",5658,0,"0",0.655,0.93,9.08,-0.367,1.01724,5.5,NA,6.5,"B",5,NA,"2",2.43
"5586",5684,0,"0",0.3,0.6,8.46,0.067,0.99714,0.7,2.55,10.1,"R",7,NA,"1",1.41
"5587",6171,0,"0",0.25,-1.35,8.35,0.042,0.96738,10.4,0.54,10.6,"R",2,NA,"3",1.99
"5588",6487,0,"0",0.645,0.3,8.69,0.082,0.97567,5.3,1.76,9.8,"M",3,"**","2",1.51
"5589",6618,0,"0",0.975,0.04,8.33,-0.098,0.96383,4.3,1.74,NA,"B",3,NA,"3",1.68
"5590",7742,0,"0",0.56,0.04,9.08,0.082,0.9976,7.3,0.26,9.6,"R",4,NA,"1",2.47
"5591",8075,0,"0",0.42,0.17,8.66,0.621,0.962,7.4,0.03,12,"M",4,NA,"1",1.42
"5592",8106,0,"0",-0.35,0.19,8.79,-0.023,0.99522,4.2,0.09,10,"M",2,NA,"2",3
"5593",8290,0,"0",-0.06,1.17,8.88,NA,0.98066,7.7,1.02,9.3,"B",5,"*","2",1
"5594",8727,0,"0",0.21,0.3,8.7,0.031,0.9917,8.4,0.49,11.4,"R",3,NA,"1",1.66
"5595",9375,0,"0",0.53,0.24,8.38,0.337,0.96587,6.7,0.54,7.2,"M",4,NA,"1",6.57
"5596",9711,0,"0",-0.5,1.14,8.93,0.465,0.99575,9,1.3,9.7,"M",3,NA,"1",4.33
"5597",9856,0,"0",0.64,1.24,8.86,0.095,1.00043,6.1,0.8,7.2,"M",4,NA,"3",1
"5598",10191,0,"0",0.09,0.61,8.89,0.083,0.93385,1.1,2.1,9.1,"B",4,"*","3",2.11
"5599",10620,0,"0",-0.07,1.93,9,0.032,0.99766,6.9,0.51,NA,"R",5,NA,"1",1.79
"5600",11964,0,"0",1.81,-0.45,8.52,0.046,0.96821,10.8,-0.86,11.4,"R",4,"*","1",6.24
"5601",12340,0,"0",0.54,0.09,8.92,NA,0.99479,5.1,0.94,11.5,"R",3,NA,"1",2.15
"5602",12462,0,"0",0.96,-0.2,8.24,0.047,0.9955,9.8,0.44,10.9,"B",4,NA,"2",4.76
"5603",12534,0,"0",0.39,0.97,9.01,0.086,0.98417,6.9,1.14,8.4,"R",4,"*","1",2.05
"5604",12735,0,"0",0.63,0.29,8.96,0.08,1.09924,4.4,-0.85,6.3,"R",3,"*","3",2.3
"5605",14170,0,"0",1.29,0.04,8.81,-0.559,0.94996,8.9,3.15,9.5,"R",4,NA,"3",5.03
"5606",14237,0,"0",0.26,2.04,8.88,-0.386,0.9974,10.4,0.8,10.7,"R",4,NA,"2",2.04
"5607",15707,0,"0",0.95,0.2,8.93,0.631,0.9955,11.7,-0.28,12.3,"M",4,NA,"2",3.59
"5608",15795,0,"0",-0.29,-0.36,7.91,0.111,0.99709,5.7,1.35,10.2,"R",6,NA,"3",1.74
"5609",768,0,"0",0.25,1.04,8.7,0.492,0.997,14.3,0.9,14.5,"M",3,"**","2",2.43
"5610",1309,0,"0",1.3,0.23,8.62,0.14,0.99538,4.9,0.7,10.9,"MM",3,"*","1",1.18
"5611",2312,0,"0",0.69,1.29,8.01,0.08,0.9962,5.2,0.51,11.4,"B",4,"**","3",5.98
"5612",3208,0,"0",0.35,0.18,8.87,-0.092,1.0834,1.8,0.73,9.5,"R",3,NA,"1",1.82
"5613",4586,0,"0",1.6,0.27,8.47,-0.469,0.95185,9.3,0.86,12,"R",3,NA,"3",3.14
"5614",4713,0,"0",0.28,-0.52,8.24,0.137,0.99376,11.8,0.4,17.5,"M",4,NA,"3",1.45
"5615",6622,0,"0",0.4,0.65,8.42,NA,0.94853,5.3,-0.6,15.8,"B",7,NA,"2",1.1
"5616",6925,0,"0",0.43,0.31,8.55,-0.241,0.9958,4.3,-2.81,9.9,"MB",3,"*","3",3.31
"5617",7284,0,"0",0.52,0.46,8.26,0.095,0.95512,5.1,0.56,NA,"R",5,NA,"2",2.3
"5618",7311,0,"0",0.49,0.27,8.9,0.08,1.01513,2.2,0.75,12,"R",3,NA,"2",4.85
"5619",7676,0,"0",0.47,2.42,8.38,0.171,0.99618,7.5,0.76,8.1,"M",7,"*","1",5.93
"5620",7787,0,"0",0.47,-0.49,8.19,0.466,1.03841,8.3,0.3,9.7,"R",2,"*","3",3.97
"5621",8020,0,"0",1.45,-1.06,8.3,0.083,0.98529,9,0.52,9.7,"R",3,NA,"2",1.42
"5622",8350,0,"0",-0.16,1.2,8.63,0.467,0.99705,3.7,0.47,9.7,"R",3,NA,"1",1.8
"5623",8370,0,"0",1.21,0.28,8.26,0.196,1.03796,4.2,-0.93,6.4,"R",4,NA,"1",3.41
"5624",9729,0,"0",1.11,0,7.93,0.064,0.995,8.9,1.03,10.7,"M",2,NA,"1",1.81
"5625",10327,0,"0",0.18,0.17,8.76,-0.261,0.995,6.3,0.93,10.7,"B",2,"**","2",1.63
"5626",11223,0,"0",0.91,-0.09,8.33,0.075,1.00435,9.3,0.64,9.6,"M",3,NA,"2",3.49
"5627",11832,0,"0",0.26,-1.84,8.62,0.033,0.97852,4.8,NA,12.1,"M",3,NA,"1",1.72
"5628",12502,0,"0",1.56,0.68,9.12,-0.498,1.0252,9.9,NA,10.7,"R",2,NA,"2",1.86
"5629",12658,0,"0",0.47,0.43,7.88,0.171,1.06641,4.5,0.76,10.8,"R",7,NA,"2",2.8
"5630",13475,0,"0",0.63,0.07,8.26,-0.138,1.01963,6.3,2.3,10.4,"M",3,NA,"1",1.35
"5631",14375,0,"0",0.5,0.18,8.06,0.257,1.04133,7.3,1.8,9.6,"M",3,"*","1",1.17
"5632",15301,0,"0",1.005,1.61,8.46,0.187,0.94957,4.4,0.48,15.5,"R",4,NA,"2",2.65
"5633",15456,0,"0",0.48,0.28,8.58,-0.431,0.89525,7.4,0.65,10,"M",3,NA,"3",1.37
"5634",15683,0,"0",0.19,0.29,8.65,0.031,0.99578,1.6,0.62,12.2,"B",2,NA,"3",1.93
"5635",15940,0,"0",0.34,1.37,8.59,0.157,0.95218,7,1.83,12.1,"R",6,NA,"3",5.89
"5636",173,0,"0",1.19,-0.09,9.12,0.219,0.99486,10,0.75,12.6,"M",5,NA,"3",2.21
"5637",221,0,"0",0.24,0.46,8.15,0.033,1.02888,3.4,0.25,5.4,"M",2,"**","2",1.36
"5638",405,0,"0",0.38,0.4,8.7,0.068,1.01176,7.4,1.86,17.6,"M",5,NA,"1",3.52
"5639",611,0,"0",0.48,0.64,8.13,0.111,0.997,4.4,2.15,11.7,"B",7,NA,"1",1.04
"5640",2115,0,"0",-1.81,0.29,8.79,0.131,0.99532,2.4,-0.83,11.8,"M",2,NA,"2",2.11
"5641",2367,0,"0",0.76,1.28,8.94,0.095,1.01202,9.3,0.57,11.7,"MB",2,"*","3",3.44
"5642",2773,0,"0",0.5,0.33,8.85,0.051,0.95054,5.9,1.52,6,"R",2,NA,"2",1.59
"5643",4974,0,"0",0.4,0.58,8.77,0.084,1.02483,3.4,-0.57,11.9,"R",4,"*","3",1.18
"5644",6157,0,"0",0.35,-0.75,8.03,0.106,0.99244,4.1,0.66,9.6,"B",7,NA,"1",1
"5645",7542,0,"0",2.13,0.01,8.05,0.059,0.99242,13.3,0.56,14.3,"R",3,NA,"1",5.25
"5646",7745,0,"0",1.24,1.14,8.74,-0.607,1.03232,7.4,1.89,7.8,"M",6,NA,"2",1.07
"5647",8643,0,"0",-2.36,-3.24,8.76,0.064,1.01562,11.5,2.42,12.2,"M",2,NA,"2",1.72
"5648",9231,0,"0",0.21,-0.5,8.89,0.075,0.98882,8.1,0.03,8.9,"R",9,"*","1",5.35
"5649",9493,0,"0",0.67,0.66,8.43,-0.036,0.9956,5.5,0.72,9.3,"M",3,"*","1",1.22
"5650",9821,0,"0",-0.94,0.22,9.03,0.275,0.98039,0.6,0.63,9.2,"R",3,NA,"1",3
"5651",9973,0,"0",0.41,0.33,8.18,NA,0.96928,5.7,0.29,14.9,"M",3,"*","1",4.87
"5652",11501,0,"0",0.5,0.66,8.15,-0.231,0.99647,11.7,NA,11.9,"M",2,NA,"3",2.41
"5653",11928,0,"0",0.49,0.31,8.59,0.09,0.99717,5.2,1.48,10.2,"M",6,"*","2",5.14
"5654",13917,0,"0",-0.33,0.3,8.88,0.053,0.9965,9.5,1.62,9.6,"MM",3,NA,"2",5.16
"5655",14166,0,"0",0.38,0.14,8.24,0.289,1.04044,8.3,0.65,16.9,"R",2,NA,"2",1.21
"5656",14871,0,"0",-0.21,0.02,8.99,0.072,0.99566,9.1,0.68,11.1,"B",3,NA,"3",2.56
"5657",14882,0,"0",0.6,0.9,8.53,0.177,1.00287,4.6,NA,10.2,"R",3,NA,"3",2.21
"5658",15346,0,"0",1.23,0.21,8.64,0.047,0.99661,3.6,0.77,9.4,"B",2,NA,"3",1.17
"5659",15416,0,"0",0.6,0.29,8.44,0.098,0.9988,9.1,0.49,9.5,"M",5,NA,"1",4.78
"5660",15487,0,"0",1.73,0.52,8.82,0.071,1.0006,5.4,0,13.7,"R",9,NA,"3",2.87
"5661",15911,0,"0",1.63,-0.06,8.79,0.027,0.9898,5.1,-1.24,16.5,"M",2,NA,"3",1.06
"5662",349,0,"0",0.61,0.49,8.16,0.099,0.97962,9.1,NA,15.1,"R",4,NA,"2",1.98
"5663",411,0,"0",0.84,0.03,8.43,0.09,0.9952,6.1,0.56,NA,"R",2,NA,"1",2.23
"5664",429,0,"0",0.32,0.25,8.5,NA,0.94462,7.7,0.15,10.6,"MM",2,NA,"1",1.8
"5665",516,0,"0",0.66,0.58,8.63,0.078,0.99743,4.1,0.57,23.5,"R",3,NA,"1",3.18
"5666",915,0,"0",0.38,0.4,8.07,1.275,0.99605,9.7,0.55,11.4,"R",3,NA,"2",1.22
"5667",1779,0,"0",0.59,-1.4,8.06,0.217,0.99744,4.6,0.53,NA,"M",3,"*","1",3.47
"5668",1890,0,"0",1.85,0.12,8.6,0.27,0.97897,8.3,NA,13,"M",4,NA,"3",2.75
"5669",3137,0,"0",0.59,-1.17,8.68,-0.318,0.9955,4.8,0.58,NA,"M",3,NA,"2",2.75
"5670",3877,0,"0",0.59,0.44,9.17,0.071,0.9992,5.9,0.63,9.5,"M",6,NA,"3",1.01
"5671",4557,0,"0",-0.1,0.9,8.18,-0.983,0.99476,13.2,0.09,13.7,"R",3,NA,"1",3.35
"5672",4706,0,"0",0.26,0.49,8.67,0.037,0.9954,8.9,0.99,12.1,"R",2,"**","1",6.65
"5673",6262,0,"0",-0.57,0.54,8.19,0.425,0.99531,5,0.32,21,"R",6,NA,"2",2.4
"5674",6679,0,"0",1.31,2.34,8.69,NA,0.96312,9.3,0.28,9.4,"B",6,"*","3",1.31
"5675",7068,0,"0",-0.435,0,8.5,0.166,1.00532,3.7,0.04,10,"R",2,"**","3",2.79
"5676",8276,0,"0",1.57,0.25,8.24,0.522,1.04676,0.6,0.44,8.3,"M",2,"**","3",6.36
"5677",8994,0,"0",0.39,0.97,8.83,0.091,0.98537,5,1.73,7.9,"B",8,NA,"3",1.66
"5678",10361,0,"0",-1.13,0.54,8.28,0.065,0.96163,9,0.53,18.4,"R",6,"**","2",1.01
"5679",10555,0,"0",0.8,0.62,8.67,0.084,0.9979,9.1,0.48,9.6,"R",5,NA,"2",1.62
"5680",10662,0,"0",3.25,1.44,9.04,0.086,0.99502,7.4,1.66,NA,"B",3,"*","3",1.67
"5681",11301,0,"0",0.41,0.03,8.3,0.059,1.00315,5.3,2.65,7.6,"B",2,NA,"2",3.72
"5682",11720,0,"0",-1.64,0.21,8.58,0.047,1.04711,0.8,0.36,9.7,"B",2,"*","2",3.34
"5683",12404,0,"0",0.58,0.23,8.27,0.111,0.96495,10.7,-0.71,10.9,"B",4,NA,"3",2.14
"5684",12642,0,"0",0.51,-0.54,9,0.076,0.9774,2.1,0.75,11,"R",2,NA,"2",1.09
"5685",13007,0,"0",0.62,0.05,9.02,-0.687,0.99735,6.9,0.63,7.8,"M",3,NA,"3",1.46
"5686",13239,0,"0",1.22,-1.67,8.52,0.03,0.9982,2.9,0.5,9.5,"M",6,NA,"1",1.53
"5687",13694,0,"0",0.43,-1.06,8.65,0.049,1.03775,12.8,0.64,13.4,"R",3,NA,"3",2.41
"5688",14660,0,"0",1.06,0.49,8.11,0.099,0.98935,9.5,-0.23,15.3,"R",4,NA,"3",5.59
"5689",15279,0,"0",0.76,2.08,8.25,0.079,0.91878,9.5,-0.53,10.9,"M",3,NA,"1",6.73
"5690",15822,0,"0",1.535,0.25,9.04,-0.164,0.99688,2.7,-0.74,9.5,"R",4,NA,"3",4.21
"5691",16101,0,"0",-0.935,0.34,8.94,0.045,0.9934,1.7,0.61,9.9,"R",3,NA,"3",1.21
"5692",16111,0,"0",0.39,0.17,8.84,0.099,1.00223,7.7,0.12,9.8,"R",4,"*","1",1.28
"5693",2617,0,"0",-0.64,-0.54,8.21,NA,0.97543,5.9,1.74,9.5,"R",5,NA,"2",3.34
"5694",2675,0,"0",-0.75,0.57,8.38,NA,0.99356,7.4,0.84,9.5,"R",4,NA,"2",2.82
"5695",4582,0,"0",0.27,1.48,8.47,-0.868,0.9962,4.1,NA,12,"R",5,"*","2",1.57
"5696",6501,0,"0",2.29,0.4,8.57,0.576,0.95732,2.9,NA,25,"R",4,"*","1",1
"5697",6850,0,"0",0.55,0.66,8.81,-0.048,0.9781,5.5,0.53,7.5,"M",7,NA,"3",1.57
"5698",7753,0,"0",-0.93,0.49,9,0.075,0.92768,5.3,0.61,10.4,"M",6,NA,"3",2.01
"5699",9266,0,"0",1.22,0.39,8.29,0.048,0.99409,4.6,0.54,6.5,"R",3,NA,"3",4.1
"5700",9989,0,"0",0.12,0.33,8.31,0.08,0.9912,3.7,-1.01,8,"M",3,NA,"1",4.13
"5701",10254,0,"0",1.31,0.57,8.54,0.379,0.98609,1.1,0.66,6.6,"R",3,NA,NA,1.35
"5702",10750,0,"0",0.42,0.34,7.94,0.022,1.03222,7,-0.71,8.6,"M",1,"*","2",1.82
"5703",11464,0,"0",0.855,0.02,8.19,0.273,0.99627,0,1.52,8.8,"R",2,NA,"1",2.39
"5704",11505,0,"0",-0.51,0.42,8.53,0.034,0.9876,5.9,0.32,11.5,"R",6,NA,"1",5.62
"5705",11734,0,"0",0.34,0.49,7.89,-0.236,1.04883,6.9,0.4,15.5,"MM",9,NA,"3",4.05
"5706",12055,0,"0",0.58,-0.54,8.99,0.997,0.96467,2.4,3.8,10.9,"R",2,NA,"3",5.01
"5707",12664,0,"0",0.61,0.14,8.36,NA,0.9969,4.5,0.59,9.5,"R",5,NA,"2",1.22
"5708",12730,0,"0",0.39,0.31,8.67,0.007,1.04052,4.4,0.54,14.5,"R",3,NA,"3",2.01
"5709",13082,0,"0",0.39,0.13,9.01,0.231,1.04528,3.5,-0.4,9,"R",3,"*","2",2.64
"5710",13480,0,"0",0.45,-0.77,8.44,NA,0.99528,12.2,0.59,16.8,"R",3,NA,"2",4.47
"5711",14769,0,"0",1.5,2.1,8.51,0.107,1.04647,9,NA,16.6,"M",7,"*","1",1.73
"5712",14777,0,"0",1.23,-0.78,8.4,0.021,0.99599,4,0.81,11,"M",4,NA,"2",1.44
"5713",15920,0,"0",1.095,-0.23,8.87,0.078,0.99638,7.6,0.54,8,"B",3,NA,"2",1.64
"5714",66,0,"0",0.42,0.32,8.41,0.601,0.99639,5.2,1.99,15.6,"R",4,NA,"1",1.6
"5715",1463,0,"0",-0.67,-0.72,8.83,0.396,0.99538,6.3,-0.37,12,"M",2,"*","2",1.53
"5716",1747,0,"0",0.655,0,8.04,0.658,0.9969,6.8,0.56,9.6,"MM",3,"*","2",4.67
"5717",1754,0,"0",-0.62,-0.03,8.97,0.111,1.04091,4.6,NA,8.8,"R",3,"*","1",2.11
"5718",2027,0,"0",1.33,0.49,8.61,-0.51,0.96267,5.8,-0.48,15.4,"MM",5,NA,"3",6.31
"5719",2466,0,"0",2.055,-0.91,8.16,-0.379,0.97799,4.2,0.57,5.3,"M",3,NA,"1",1.37
"5720",2662,0,"0",1.5,0.26,8.48,0.097,0.94366,5.2,0.92,6.1,"R",5,"*","1",2.64
"5721",3616,0,"0",0.69,0.07,8.4,NA,0.96047,1.9,0.6,11.3,"M",3,NA,"1",1.7
"5722",3624,0,"0",0.52,-1.11,8.56,0.091,0.9976,9.2,1.21,10.7,"B",4,NA,"3",2.76
"5723",3757,0,"0",0.58,0.29,8.74,0.486,0.99328,6.8,0.37,7.5,"B",3,"*","3",1.22
"5724",6549,0,"0",0.35,-0.56,8.95,0.096,0.9962,3.4,0.65,4.6,"R",3,NA,"3",1.19
"5725",7127,0,"0",0.7,-0.29,8.19,1.351,0.99365,9,0.6,10.7,"R",5,NA,"3",1.96
"5726",7850,0,"0",0.34,0.21,8.64,NA,0.99586,9.6,0.32,10.1,"M",3,NA,"1",1.75
"5727",9227,0,"0",1.2,1.77,9.02,0.026,1.01565,2.6,NA,4.6,"B",2,NA,"2",1.56
"5728",13657,0,"0",1.84,0.91,8.58,0.09,0.95609,5.6,-0.93,9.3,"M",5,NA,"3",1.27
"5729",14043,0,"0",0.49,0.43,8.69,0.614,1.02689,6.9,0.47,10.7,"B",4,"*","1",1.3
"5730",14782,0,"0",0.805,1.28,8.27,0.068,0.95542,6.7,NA,9.8,"B",3,NA,"3",1
"5731",9275,0,"0",0.41,-0.89,9.15,0.042,0.9998,5,-0.17,15.7,"B",3,NA,"1",1.48
"5732",10165,0,"0",0.26,1.52,8.73,0.428,1.0437,3.5,-1.17,11.8,"M",7,NA,"1",1.33
"5733",233,0,"0",0.35,0.53,8.25,0.07,0.9972,4.2,-0.16,11,"B",7,NA,"3",2.18
"5734",359,0,"0",0.575,0.81,8.55,0.587,0.98409,7.6,-2.69,9,"B",7,NA,"1",1.49
"5735",363,0,"0",0.33,1.3,8.55,-0.031,0.99782,9.4,NA,10.4,"B",4,NA,NA,2.39
"5736",712,0,"0",1.595,0,8.46,0.081,0.99721,6.8,0.52,17.3,"R",4,NA,"1",5.71
"5737",2797,0,"0",1.94,0.64,9.02,0.086,0.9662,6,0.74,10.7,"R",3,NA,"3",1.32
"5738",3131,0,"0",-1.195,-0.85,8.25,0.451,0.95056,7,-0.49,14.4,"B",4,NA,"3",3.68
"5739",4592,0,"0",-0.2,0.45,8.86,0.119,0.99708,8,1.49,8.4,"M",7,NA,"2",1.01
"5740",5648,0,"0",0.31,0.23,8.42,0.059,1.043,6.6,-1.01,11.3,"R",4,NA,"2",4.15
"5741",5783,0,"0",0.6,0.13,8.44,0.365,1.03872,2.2,-0.27,9.1,"M",4,"**","2",1.84
"5742",6427,0,"0",1.06,0.84,8.24,0.106,0.96343,12.2,1.39,12.7,"R",2,NA,"2",4.09
"5743",7991,0,"0",0.45,-1.2,8.9,-0.428,0.91029,11,0.91,11.6,"B",4,NA,"2",1.36
"5744",8422,0,"0",0.46,1.21,8.86,0.689,0.99922,5.4,0.51,13.9,"R",5,NA,"3",4.86
"5745",8648,0,"0",-0.92,0.25,8.74,0.174,0.98871,8.7,-0.46,14,"R",3,"*","3",1.5
"5746",9897,0,"0",0.96,1.32,8.48,-0.375,1.0415,7.8,0.35,15.9,"R",3,"*","2",8.08
"5747",10008,0,"0",0.07,0.37,8.49,0.597,0.97324,7.1,0.5,10.9,"M",2,NA,"1",5.92
"5748",10917,0,"0",0.315,0.1,8.48,0.033,0.94209,8.6,-0.25,10.8,"B",1,NA,"3",1
"5749",11066,0,"0",0.52,1.27,8.36,0.076,0.99745,10.8,0.73,11,"R",3,NA,"2",4.69
"5750",11433,0,"0",0.6,0.25,8.55,0.592,1.03564,7.3,1.39,9.8,"R",4,NA,"2",2.16
"5751",11965,0,"0",1.45,2.8,8.95,0.096,0.99109,8.3,0.53,8.6,"MM",4,NA,"2",2.95
"5752",13267,0,"0",-0.385,0.12,8.71,0.092,0.9642,7.4,1.86,NA,"MB",4,NA,"1",2.63
"5753",13440,0,"0",0.51,0.24,8.34,0.087,0.9998,8.5,-0.14,9.8,"M",5,NA,"1",2.19
"5754",13579,0,"0",0.6,1.18,8.96,0.085,0.9984,6.3,0.94,9.2,"M",4,"*","1",2.74
"5755",13798,0,"0",1.41,0.74,8.44,0.125,0.9994,4.8,0.77,5.5,"B",9,NA,"1",1.46
"5756",14798,0,"0",0.94,-2.58,8.01,0.056,0.96586,10.7,2.18,11.1,"B",5,NA,"3",3.44
"5757",1164,0,"0",0.64,0,8.75,-0.288,0.99538,7.3,0.63,11.3,"R",2,NA,"2",1.5
"5758",3130,0,"0",1.49,0.55,8.1,0.53,1.0006,3.4,2.27,9.4,"R",9,NA,"1",1.76
"5759",5168,0,"0",0.49,0.18,8.48,0.069,0.9967,10.3,0.48,11.2,"M",3,NA,"2",2.22
"5760",6706,0,"0",0.6,-0.97,9.03,-0.413,0.94717,4.5,-0.5,10.5,"R",7,"**","3",6.18
"5761",11009,0,"0",1.25,1.7,8.32,0.406,1.0006,4.7,0.54,6.5,"B",9,"*","1",4.51
"5762",11179,0,"0",0.29,1.06,8.33,-0.05,0.94732,7,-0.25,7.5,"M",3,NA,"1",2
"5763",12341,0,"0",0.55,0.26,9.07,0.045,1.00266,8.6,NA,17.6,"MM",2,"*","3",2.44
"5764",14218,0,"0",0.35,-1.35,8.57,0.045,0.96694,8.4,0.99,18.7,"B",2,"*","1",1.05
"5765",14302,0,"0",-0.45,0.34,8.78,0.495,1.01369,5.4,1.62,12.4,"M",2,NA,"3",2.26
"5766",3254,0,"0",0.6,0.49,8.73,0.254,0.97331,7.8,0.57,11.4,"R",9,NA,"1",1.14
"5767",3436,0,"0",0.58,-0.34,8.37,0.075,0.97784,3.3,-0.18,7.5,"MB",5,NA,"1",1
"5768",4111,0,"0",0.34,1.4,8.26,-0.315,0.95433,3.8,0.56,12,"M",2,NA,NA,1.4
"5769",4493,0,"0",1.485,0.24,8.06,0.083,0.89852,9.4,-0.24,9.5,"M",4,NA,"3",1.26
"5770",4565,0,"0",0.17,-1.2,8.39,0.034,0.99152,5.2,-0.26,9.6,"R",2,NA,"1",1.26
"5771",5541,0,"0",0.04,0.25,8.82,-0.504,0.99508,11.1,-0.41,11.7,"B",5,NA,NA,2.96
"5772",12475,0,"0",1.23,0.25,8.53,0.611,0.99779,7.8,1.13,8.5,"M",5,NA,"3",3.46
"5773",13034,0,"0",0.31,1.08,8.35,0.04,0.97944,8.7,-0.28,9.4,"B",5,"*","2",1.17
"5774",13934,0,"0",1.47,-1.56,8.34,NA,0.998,6.3,NA,10,"M",5,"**","2",4.45
"5775",1965,0,"0",-0.77,-1.05,8.86,0.098,1.0234,5.1,3.19,9.7,"R",6,NA,"3",1.69
"5776",3051,0,"0",0.27,0.77,8.5,0.047,0.9936,2.2,0.43,9.8,"B",2,NA,"3",3.54
"5777",6598,0,"0",0.56,-1.48,8.07,NA,0.99669,2.6,0.65,10.2,"B",2,"*","1",1.89
"5778",6601,0,"0",0.415,0.68,8.21,0.263,1.0014,5.1,0.8,10,"R",9,NA,"3",1.43
"5779",8200,0,"0",0.67,0.27,8.33,0.039,0.96763,3.6,1.38,12.8,"M",2,NA,"1",2.49
"5780",9676,0,"0",0.29,-1.32,8.17,0.035,0.94693,6.8,NA,12.5,"R",2,NA,"2",4.01
"5781",10197,0,"0",1.39,-0.21,8.2,0.056,0.9944,3.8,0.47,8.9,"B",2,NA,"3",2.8
"5782",10329,0,"0",0.65,1.39,8.34,-0.027,1.00953,7,-0.93,9.5,"M",4,"*","3",1
"5783",12119,0,"0",-0.63,0.17,9.06,0.459,0.9663,10.3,NA,10.4,"B",3,NA,NA,5.89
"5784",5574,0,"0",0.42,0.66,8.19,0.116,0.98395,6.2,0.37,11.7,"B",7,NA,"2",1.38
"5785",1589,0,"0",0.67,-0.59,8.55,0.091,0.98763,9.5,NA,10.1,"R",5,NA,"2",2.63
"5786",4396,0,"0",0.46,0.11,8.42,0.079,0.98101,11.9,1.41,NA,"B",3,NA,"2",1
"5787",6351,0,"0",0.41,-0.64,8.87,0.087,1.00041,7.3,0.57,10.5,"R",3,"*","1",1.51
"5788",7651,0,"0",-0.56,-1.52,8.53,0.451,0.9971,8.6,NA,9.5,"B",3,NA,"2",5.29
"5789",12084,0,"0",-0.19,0.32,8.95,0.464,0.98954,7.2,0.63,NA,"M",2,NA,"3",1.07
"5790",6579,0,"0",0.88,0.06,8.52,0.061,0.9948,2.4,0.43,10.4,"R",3,NA,"1",1.53
"5791",6919,0,"0",0.41,0.55,8.62,0.076,0.9996,3.4,1.5,12.4,"B",6,NA,"2",6.73
